patient_num,z,x,y
11,131,204,51
11,131,204,102
11,131,204,153
11,131,204,204
11,131,204,255
11,131,255,0
11,131,255,51
11,131,255,102
11,131,255,153
11,131,255,204
11,131,255,255
11,147,0,0
11,147,0,51
11,147,0,102
11,147,0,153
11,147,0,204
11,147,51,0
11,147,51,51
11,147,51,102
11,147,51,153
11,147,51,204
11,147,51,255
11,147,102,0
11,147,102,51
11,147,102,102
11,147,102,153
11,147,102,204
11,147,102,255
11,147,153,0
11,147,153,51
11,147,153,102
11,147,153,153
11,147,153,204
11,147,153,255
11,147,204,0
11,147,204,51
11,147,204,102
11,147,204,153
11,147,204,204
11,147,204,255
11,147,255,0
11,147,255,51
11,147,255,102
11,147,255,153
11,147,255,204
11,147,255,255
11,163,51,0
11,163,51,51
11,163,51,102
11,163,51,153
11,163,51,204
11,163,102,0
11,163,102,51
11,163,102,102
11,163,102,153
11,163,102,204
11,163,153,0
11,163,153,51
11,163,153,102
11,163,153,153
11,163,153,204
11,163,204,0
11,163,204,51
11,163,204,102
11,163,204,153
11,163,204,204
11,163,255,0
11,163,255,51
11,163,255,102
11,163,255,153
11,163,255,204
90,1,0,0
90,1,0,51
90,1,0,102
90,1,51,0
90,1,51,51
90,1,51,102
90,1,102,0
90,1,102,51
90,1,102,102
90,1,153,0
90,1,153,51
90,1,153,102
90,1,204,0
90,1,204,51
90,1,204,102
90,19,0,0
90,19,0,51
90,19,0,102
90,19,51,0
90,19,51,51
90,19,51,102
90,19,102,0
90,19,102,51
90,19,102,102
90,19,153,0
90,19,153,51
90,19,153,102
90,19,204,0
90,19,204,51
90,19,204,102
90,37,0,0
90,37,0,51
90,37,0,102
90,37,0,153
90,37,51,0
90,37,51,51
90,37,51,102
90,37,51,153
90,37,102,0
90,37,102,51
90,37,102,102
90,37,102,153
90,37,153,0
90,37,153,51
90,37,153,102
90,37,204,0
90,37,204,51
90,37,204,102
90,37,255,0
90,37,255,51
90,37,255,102
90,55,0,0
90,55,0,51
90,55,0,102
90,55,0,153
90,55,0,204
90,55,51,0
90,55,51,51
90,55,51,102
90,55,51,153
90,55,51,204
90,55,102,0
90,55,102,51
90,55,102,102
90,55,102,153
90,55,102,204
90,55,153,0
90,55,153,51
90,55,153,102
90,55,153,153
90,55,204,0
90,55,204,51
90,55,204,102
90,55,204,153
90,55,255,0
90,55,255,51
90,55,255,102
90,73,0,0
90,73,0,51
90,73,0,102
90,73,0,153
90,73,0,204
90,73,0,255
90,73,51,0
90,73,51,51
90,73,51,102
90,73,51,153
90,73,51,204
90,73,51,255
90,73,102,0
90,73,102,51
90,73,102,102
90,73,102,153
90,73,102,204
90,73,102,255
90,73,153,0
90,73,153,51
90,73,153,102
90,73,153,153
90,73,204,0
90,73,204,51
90,73,204,102
90,73,204,153
90,73,255,0
90,73,255,51
90,73,255,102
90,91,0,0
90,91,0,51
90,91,0,102
90,91,0,153
90,91,0,204
90,91,0,255
90,91,51,0
90,91,51,51
90,91,51,102
90,91,51,153
90,91,51,204
90,91,51,255
90,91,102,0
90,91,102,51
90,91,102,102
90,91,102,153
90,91,102,204
90,91,102,255
90,91,153,0
90,91,153,51
90,91,153,102
90,91,153,153
90,91,153,204
90,91,204,0
90,91,204,51
90,91,204,102
90,91,204,153
90,91,204,204
90,91,255,0
90,91,255,51
90,91,255,102
90,91,255,153
90,109,0,0
90,109,0,51
90,109,0,102
90,109,0,153
90,109,0,204
90,109,0,255
90,109,51,0
90,109,51,51
90,109,51,102
90,109,51,153
90,109,51,204
90,109,51,255
90,109,102,0
90,109,102,51
90,109,102,102
90,109,102,153
90,109,102,204
90,109,102,255
90,109,153,0
90,109,153,51
90,109,153,102
90,109,153,153
90,109,153,204
90,109,204,0
90,109,204,51
90,109,204,102
90,109,204,153
90,109,204,204
90,109,255,0
90,109,255,51
90,109,255,102
90,109,255,153
90,127,0,0
90,127,0,51
90,127,0,102
90,127,0,153
90,127,0,204
90,127,0,255
90,127,51,0
90,127,51,51
90,127,51,102
90,127,51,153
90,127,51,204
90,127,51,255
90,127,102,0
90,127,102,51
90,127,102,102
90,127,102,153
90,127,102,204
90,127,102,255
90,127,153,0
90,127,153,51
90,127,153,102
90,127,153,153
90,127,153,204
90,127,153,255
90,127,204,0
90,127,204,51
90,127,204,102
90,127,204,153
90,127,204,204
90,127,255,0
90,127,255,51
90,127,255,102
90,127,255,153
90,145,0,0
90,145,0,51
90,145,0,102
90,145,0,153
90,145,0,204
90,145,0,255
90,145,51,0
90,145,51,51
90,145,51,102
90,145,51,153
90,145,51,204
90,145,51,255
90,145,102,0
90,145,102,51
90,145,102,102
90,145,102,153
90,145,102,204
90,145,102,255
90,145,153,0
90,145,153,51
90,145,153,102
90,145,153,153
90,145,153,204
90,145,153,255
90,145,204,0
90,145,204,51
90,145,204,102
90,145,204,153
90,145,204,204
90,145,204,255
90,145,255,0
90,145,255,51
90,145,255,102
90,145,255,153
90,163,0,0
90,163,0,51
90,163,0,102
90,163,0,153
90,163,0,204
90,163,0,255
90,163,51,0
90,163,51,51
90,163,51,102
90,163,51,153
90,163,51,204
90,163,51,255
90,163,102,0
90,163,102,51
90,163,102,102
90,163,102,153
90,163,102,204
90,163,102,255
90,163,153,0
90,163,153,51
90,163,153,102
90,163,153,153
90,163,153,204
90,163,153,255
90,163,204,0
90,163,204,51
90,163,204,102
90,163,204,153
90,163,204,204
90,163,255,0
90,163,255,51
90,163,255,102
90,163,255,153
90,181,0,0
90,181,0,51
90,181,0,102
90,181,0,153
90,181,0,204
90,181,51,0
90,181,51,51
90,181,51,102
90,181,51,153
90,181,51,204
90,181,102,0
90,181,102,51
90,181,102,102
90,181,102,153
90,181,102,204
90,181,153,0
90,181,153,51
90,181,153,102
90,181,153,153
90,181,153,204
90,181,204,0
90,181,204,51
90,181,204,102
90,181,204,153
90,181,255,0
90,181,255,51
90,181,255,102
90,181,255,153
55,0,0,0
55,0,0,51
55,0,51,0
55,0,51,51
55,0,51,102
55,0,102,0
55,0,102,51
55,0,102,102
55,0,153,0
55,0,153,51
55,0,153,102
55,0,204,0
55,0,204,51
55,0,204,102
55,0,255,0
55,0,255,51
55,0,255,102
55,9,0,0
55,9,0,51
55,9,0,102
55,9,51,0
55,9,51,51
55,9,51,102
55,9,102,0
55,9,102,51
55,9,102,102
55,9,153,0
55,9,153,51
55,9,153,102
55,9,204,0
55,9,204,51
55,9,204,102
55,9,255,0
55,9,255,51
55,9,255,102
55,18,0,0
55,18,0,51
55,18,0,102
55,18,51,0
55,18,51,51
55,18,51,102
55,18,102,0
55,18,102,51
55,18,102,102
55,18,153,0
55,18,153,51
55,18,153,102
55,18,204,0
55,18,204,51
55,18,204,102
55,18,255,0
55,18,255,51
55,18,255,102
55,27,0,0
55,27,0,51
55,27,0,102
55,27,51,0
55,27,51,51
55,27,51,102
55,27,102,0
55,27,102,51
55,27,102,102
55,27,153,0
55,27,153,51
55,27,153,102
55,27,204,0
55,27,204,51
55,27,204,102
55,27,255,0
55,27,255,51
55,27,255,102
55,36,0,0
55,36,0,51
55,36,0,102
55,36,0,153
55,36,0,204
55,36,0,255
55,36,51,0
55,36,51,51
55,36,51,102
55,36,51,153
55,36,51,204
55,36,51,255
55,36,102,0
55,36,102,51
55,36,102,102
55,36,102,153
55,36,102,204
55,36,102,255
55,36,153,0
55,36,153,51
55,36,153,102
55,36,153,153
55,36,153,204
55,36,153,255
55,36,204,0
55,36,204,51
55,36,204,102
55,36,204,153
55,36,204,204
55,36,204,255
55,36,255,0
55,36,255,51
55,36,255,102
55,36,255,153
55,45,0,0
55,45,0,51
55,45,0,102
55,45,0,153
55,45,0,204
55,45,0,255
55,45,51,0
55,45,51,51
55,45,51,102
55,45,51,153
55,45,51,204
55,45,51,255
55,45,102,0
55,45,102,51
55,45,102,102
55,45,102,153
55,45,102,204
55,45,102,255
55,45,153,0
55,45,153,51
55,45,153,102
55,45,153,153
55,45,153,204
55,45,153,255
55,45,204,0
55,45,204,51
55,45,204,102
55,45,204,153
55,45,204,204
55,45,204,255
55,45,255,0
55,45,255,51
55,45,255,102
55,45,255,153
55,45,255,204
55,45,255,255
55,54,0,0
55,54,0,51
55,54,0,102
55,54,0,153
55,54,0,204
55,54,0,255
55,54,51,0
55,54,51,51
55,54,51,102
55,54,51,153
55,54,51,204
55,54,51,255
55,54,102,0
55,54,102,51
55,54,102,102
55,54,102,153
55,54,102,204
55,54,102,255
55,54,153,0
55,54,153,51
55,54,153,102
55,54,153,153
55,54,153,204
55,54,153,255
55,54,204,0
55,54,204,51
55,54,204,102
55,54,204,153
55,54,204,204
55,54,204,255
55,54,255,0
55,54,255,51
55,54,255,102
55,54,255,153
55,54,255,204
55,54,255,255
55,63,0,0
55,63,0,51
55,63,0,102
55,63,0,153
55,63,0,204
55,63,0,255
55,63,51,0
55,63,51,51
55,63,51,102
55,63,51,153
55,63,51,204
55,63,51,255
55,63,102,0
55,63,102,51
55,63,102,102
55,63,102,153
55,63,102,204
55,63,102,255
55,63,153,0
55,63,153,51
55,63,153,102
55,63,153,153
55,63,153,204
55,63,153,255
55,63,204,0
55,63,204,51
55,63,204,102
55,63,204,153
55,63,204,204
55,63,204,255
55,63,255,0
55,63,255,51
55,63,255,102
55,63,255,153
55,63,255,204
55,63,255,255
55,72,0,0
55,72,0,51
55,72,0,102
55,72,0,153
55,72,0,204
55,72,0,255
55,72,51,0
55,72,51,51
55,72,51,102
55,72,51,153
55,72,51,204
55,72,51,255
55,72,102,0
55,72,102,51
55,72,102,102
55,72,102,153
55,72,102,204
55,72,102,255
55,72,153,0
55,72,153,51
55,72,153,102
55,72,153,153
55,72,153,204
55,72,153,255
55,72,204,0
55,72,204,51
55,72,204,102
55,72,204,153
55,72,204,204
55,72,204,255
55,72,255,0
55,72,255,51
55,72,255,102
55,72,255,153
55,72,255,204
55,72,255,255
55,81,0,0
55,81,0,51
55,81,0,102
55,81,0,153
55,81,0,204
55,81,0,255
55,81,51,0
55,81,51,51
55,81,51,102
55,81,51,153
55,81,51,204
55,81,51,255
55,81,102,0
55,81,102,51
55,81,102,102
55,81,102,153
55,81,102,204
55,81,102,255
55,81,153,0
55,81,153,51
55,81,153,102
55,81,153,153
55,81,153,204
55,81,153,255
55,81,204,0
55,81,204,51
55,81,204,102
55,81,204,153
55,81,204,204
55,81,204,255
55,81,255,0
55,81,255,51
55,81,255,102
55,81,255,153
55,81,255,204
55,81,255,255
55,90,0,0
55,90,0,51
55,90,0,102
55,90,0,153
55,90,0,204
55,90,51,0
55,90,51,51
55,90,51,102
55,90,51,153
55,90,51,204
55,90,102,0
55,90,102,51
55,90,102,102
55,90,102,153
55,90,102,204
55,90,153,0
55,90,153,51
55,90,153,102
55,90,153,153
55,90,153,204
55,90,204,0
55,90,204,51
55,90,204,102
55,90,204,153
55,90,204,204
55,90,255,0
55,90,255,51
55,90,255,102
55,90,255,153
55,90,255,204
55,99,0,0
55,99,0,51
55,99,0,102
55,99,0,153
55,99,51,0
55,99,51,51
55,99,51,102
55,99,51,153
55,99,102,0
55,99,102,51
55,99,102,102
55,99,102,153
55,99,153,0
55,99,153,51
55,99,153,102
55,99,153,153
55,99,204,0
55,99,204,51
55,99,204,102
55,99,204,153
55,99,255,0
55,99,255,51
55,99,255,102
55,99,255,153
68,1,0,153
68,1,0,204
68,1,0,255
68,1,51,102
68,1,51,153
68,1,51,204
68,1,51,255
68,1,102,51
68,1,102,102
68,1,102,153
68,1,102,204
68,1,102,255
68,1,153,51
68,1,153,102
68,1,153,153
68,1,153,204
68,1,153,255
68,1,204,51
68,1,204,102
68,1,204,153
68,1,204,204
68,1,204,255
68,1,255,51
68,1,255,102
68,1,255,153
68,1,255,204
68,1,255,255
68,7,0,153
68,7,0,204
68,7,0,255
68,7,51,102
68,7,51,153
68,7,51,204
68,7,51,255
68,7,102,51
68,7,102,102
68,7,102,153
68,7,102,204
68,7,102,255
68,7,153,51
68,7,153,102
68,7,153,153
68,7,153,204
68,7,153,255
68,7,204,51
68,7,204,102
68,7,204,153
68,7,204,204
68,7,204,255
68,7,255,51
68,7,255,102
68,7,255,153
68,7,255,204
68,7,255,255
68,13,0,102
68,13,0,153
68,13,0,204
68,13,0,255
68,13,51,102
68,13,51,153
68,13,51,204
68,13,51,255
68,13,102,0
68,13,102,51
68,13,102,102
68,13,102,153
68,13,102,204
68,13,102,255
68,13,153,0
68,13,153,51
68,13,153,102
68,13,153,153
68,13,153,204
68,13,153,255
68,13,204,0
68,13,204,51
68,13,204,102
68,13,204,153
68,13,204,204
68,13,204,255
68,13,255,0
68,13,255,51
68,13,255,102
68,13,255,153
68,13,255,204
68,13,255,255
68,19,0,102
68,19,0,153
68,19,0,204
68,19,0,255
68,19,51,51
68,19,51,102
68,19,51,153
68,19,51,204
68,19,51,255
68,19,102,0
68,19,102,51
68,19,102,102
68,19,102,153
68,19,102,204
68,19,102,255
68,19,153,0
68,19,153,51
68,19,153,102
68,19,153,153
68,19,153,204
68,19,153,255
68,19,204,0
68,19,204,51
68,19,204,102
68,19,204,153
68,19,204,204
68,19,204,255
68,19,255,0
68,19,255,51
68,19,255,102
68,19,255,153
68,19,255,204
68,19,255,255
68,25,0,102
68,25,0,153
68,25,0,204
68,25,0,255
68,25,51,51
68,25,51,102
68,25,51,153
68,25,51,204
68,25,51,255
68,25,102,0
68,25,102,51
68,25,102,102
68,25,102,153
68,25,102,204
68,25,102,255
68,25,153,0
68,25,153,51
68,25,153,102
68,25,153,153
68,25,153,204
68,25,153,255
68,25,204,0
68,25,204,51
68,25,204,102
68,25,204,153
68,25,204,204
68,25,204,255
68,25,255,0
68,25,255,51
68,25,255,102
68,25,255,153
68,25,255,204
68,25,255,255
68,31,0,102
68,31,0,153
68,31,0,204
68,31,0,255
68,31,51,0
68,31,51,51
68,31,51,102
68,31,51,153
68,31,51,204
68,31,51,255
68,31,102,0
68,31,102,51
68,31,102,102
68,31,102,153
68,31,102,204
68,31,102,255
68,31,153,0
68,31,153,51
68,31,153,102
68,31,153,153
68,31,153,204
68,31,153,255
68,31,204,0
68,31,204,51
68,31,204,102
68,31,204,153
68,31,204,204
68,31,204,255
68,31,255,0
68,31,255,51
68,31,255,102
68,31,255,153
68,31,255,204
68,31,255,255
68,37,0,51
68,37,0,102
68,37,0,153
68,37,0,204
68,37,0,255
68,37,51,0
68,37,51,51
68,37,51,102
68,37,51,153
68,37,51,204
68,37,51,255
68,37,102,0
68,37,102,51
68,37,102,102
68,37,102,153
68,37,102,204
68,37,102,255
68,37,153,0
68,37,153,51
68,37,153,102
68,37,153,153
68,37,153,204
68,37,153,255
68,37,204,0
68,37,204,51
68,37,204,102
68,37,204,153
68,37,204,204
68,37,204,255
68,37,255,0
68,37,255,51
68,37,255,102
68,37,255,153
68,37,255,204
68,37,255,255
68,43,0,51
68,43,0,102
68,43,0,153
68,43,0,204
68,43,0,255
68,43,51,0
68,43,51,51
68,43,51,102
68,43,51,153
68,43,51,204
68,43,51,255
68,43,102,0
68,43,102,51
68,43,102,102
68,43,102,153
68,43,102,204
68,43,102,255
68,43,153,0
68,43,153,51
68,43,153,102
68,43,153,153
68,43,153,204
68,43,153,255
68,43,204,0
68,43,204,51
68,43,204,102
68,43,204,153
68,43,204,204
68,43,204,255
68,43,255,0
68,43,255,51
68,43,255,102
68,43,255,153
68,43,255,204
68,43,255,255
68,49,0,51
68,49,0,102
68,49,0,153
68,49,0,204
68,49,0,255
68,49,51,0
68,49,51,51
68,49,51,102
68,49,51,153
68,49,51,204
68,49,51,255
68,49,102,0
68,49,102,51
68,49,102,102
68,49,102,153
68,49,102,204
68,49,102,255
68,49,153,0
68,49,153,51
68,49,153,102
68,49,153,153
68,49,153,204
68,49,153,255
68,49,204,0
68,49,204,51
68,49,204,102
68,49,204,153
68,49,204,204
68,49,204,255
68,49,255,0
68,49,255,51
68,49,255,102
68,49,255,153
68,49,255,204
68,49,255,255
68,55,0,51
68,55,0,102
68,55,0,153
68,55,0,204
68,55,0,255
68,55,51,0
68,55,51,51
68,55,51,102
68,55,51,153
68,55,51,204
68,55,51,255
68,55,102,0
68,55,102,51
68,55,102,102
68,55,102,153
68,55,102,204
68,55,102,255
68,55,153,0
68,55,153,51
68,55,153,102
68,55,153,153
68,55,153,204
68,55,153,255
68,55,204,0
68,55,204,51
68,55,204,102
68,55,204,153
68,55,204,204
68,55,204,255
68,55,255,0
68,55,255,51
68,55,255,102
68,55,255,153
68,55,255,204
68,55,255,255
68,61,0,102
68,61,0,153
68,61,0,204
68,61,0,255
68,61,51,0
68,61,51,51
68,61,51,102
68,61,51,153
68,61,51,204
68,61,51,255
68,61,102,0
68,61,102,51
68,61,102,102
68,61,102,153
68,61,102,204
68,61,102,255
68,61,153,0
68,61,153,51
68,61,153,102
68,61,153,153
68,61,153,204
68,61,153,255
68,61,204,0
68,61,204,51
68,61,204,102
68,61,204,153
68,61,204,204
68,61,204,255
68,61,255,0
68,61,255,51
68,61,255,102
68,61,255,153
68,61,255,204
68,61,255,255
68,67,51,0
68,67,51,51
68,67,51,102
68,67,51,153
68,67,51,204
68,67,51,255
68,67,102,0
68,67,102,51
68,67,102,102
68,67,102,153
68,67,102,204
68,67,102,255
68,67,153,0
68,67,153,51
68,67,153,102
68,67,153,153
68,67,153,204
68,67,153,255
68,67,204,0
68,67,204,51
68,67,204,102
68,67,204,153
68,67,204,204
68,67,204,255
68,67,255,0
68,67,255,51
68,67,255,102
68,67,255,153
68,67,255,204
68,67,255,255
98,0,51,0
98,0,51,51
98,0,51,102
98,0,102,0
98,0,102,51
98,0,102,102
98,0,153,0
98,0,153,51
98,0,153,102
98,0,204,0
98,0,204,51
98,0,204,102
98,0,255,0
98,0,255,51
98,0,255,102
98,24,51,0
98,24,51,51
98,24,51,102
98,24,102,0
98,24,102,51
98,24,102,102
98,24,153,0
98,24,153,51
98,24,153,102
98,24,204,0
98,24,204,51
98,24,204,102
98,24,255,0
98,24,255,51
98,24,255,102
98,48,0,0
98,48,0,51
98,48,0,102
98,48,51,0
98,48,51,51
98,48,51,102
98,48,51,153
98,48,102,0
98,48,102,51
98,48,102,102
98,48,102,153
98,48,153,0
98,48,153,51
98,48,153,102
98,48,153,153
98,48,204,0
98,48,204,51
98,48,204,102
98,48,204,153
98,48,255,0
98,48,255,51
98,48,255,102
98,48,255,153
98,72,0,0
98,72,0,51
98,72,0,102
98,72,51,0
98,72,51,51
98,72,51,102
98,72,51,153
98,72,102,0
98,72,102,51
98,72,102,102
98,72,102,153
98,72,153,0
98,72,153,51
98,72,153,102
98,72,153,153
98,72,204,0
98,72,204,51
98,72,204,102
98,72,204,153
98,72,255,0
98,72,255,51
98,72,255,102
98,72,255,153
98,96,0,0
98,96,0,51
98,96,0,102
98,96,0,153
98,96,0,204
98,96,51,0
98,96,51,51
98,96,51,102
98,96,51,153
98,96,51,204
98,96,102,0
98,96,102,51
98,96,102,102
98,96,102,153
98,96,102,204
98,96,153,0
98,96,153,51
98,96,153,102
98,96,153,153
98,96,153,204
98,96,204,0
98,96,204,51
98,96,204,102
98,96,204,153
98,96,255,0
98,96,255,51
98,96,255,102
98,96,255,153
98,120,0,0
98,120,0,51
98,120,0,102
98,120,0,153
98,120,0,204
98,120,0,255
98,120,51,0
98,120,51,51
98,120,51,102
98,120,51,153
98,120,51,204
98,120,51,255
98,120,102,0
98,120,102,51
98,120,102,102
98,120,102,153
98,120,102,204
98,120,102,255
98,120,153,0
98,120,153,51
98,120,153,102
98,120,153,153
98,120,153,204
98,120,153,255
98,120,204,0
98,120,204,51
98,120,204,102
98,120,204,153
98,120,204,204
98,120,255,0
98,120,255,51
98,120,255,102
98,120,255,153
98,120,255,204
98,144,0,0
98,144,0,51
98,144,0,102
98,144,0,153
98,144,0,204
98,144,0,255
98,144,51,0
98,144,51,51
98,144,51,102
98,144,51,153
98,144,51,204
98,144,51,255
98,144,102,0
98,144,102,51
98,144,102,102
98,144,102,153
98,144,102,204
98,144,102,255
98,144,153,0
98,144,153,51
98,144,153,102
98,144,153,153
98,144,153,204
98,144,153,255
98,144,204,0
98,144,204,51
98,144,204,102
98,144,204,153
98,144,204,204
98,144,204,255
98,144,255,0
98,144,255,51
98,144,255,102
98,144,255,153
98,144,255,204
98,144,255,255
98,168,0,0
98,168,0,51
98,168,0,102
98,168,0,153
98,168,0,204
98,168,0,255
98,168,51,0
98,168,51,51
98,168,51,102
98,168,51,153
98,168,51,204
98,168,51,255
98,168,102,0
98,168,102,51
98,168,102,102
98,168,102,153
98,168,102,204
98,168,102,255
98,168,153,0
98,168,153,51
98,168,153,102
98,168,153,153
98,168,153,204
98,168,153,255
98,168,204,0
98,168,204,51
98,168,204,102
98,168,204,153
98,168,204,204
98,168,204,255
98,168,255,0
98,168,255,51
98,168,255,102
98,168,255,153
98,168,255,204
98,168,255,255
98,192,0,0
98,192,0,51
98,192,0,102
98,192,0,153
98,192,0,204
98,192,0,255
98,192,51,0
98,192,51,51
98,192,51,102
98,192,51,153
98,192,51,204
98,192,51,255
98,192,102,0
98,192,102,51
98,192,102,102
98,192,102,153
98,192,102,204
98,192,102,255
98,192,153,0
98,192,153,51
98,192,153,102
98,192,153,153
98,192,153,204
98,192,153,255
98,192,204,0
98,192,204,51
98,192,204,102
98,192,204,153
98,192,204,204
98,192,204,255
98,192,255,0
98,192,255,51
98,192,255,102
98,192,255,153
98,192,255,204
98,192,255,255
98,216,0,0
98,216,0,51
98,216,0,102
98,216,0,153
98,216,0,204
98,216,51,0
98,216,51,51
98,216,51,102
98,216,51,153
98,216,51,204
98,216,102,0
98,216,102,51
98,216,102,102
98,216,102,153
98,216,102,204
98,216,153,0
98,216,153,51
98,216,153,102
98,216,153,153
98,216,153,204
98,216,204,0
98,216,204,51
98,216,204,102
98,216,204,153
98,216,204,204
98,216,255,0
98,216,255,51
98,216,255,102
98,216,255,153
98,216,255,204
98,240,0,0
98,240,0,51
98,240,0,102
98,240,0,153
98,240,51,0
98,240,51,51
98,240,51,102
98,240,51,153
98,240,102,0
98,240,102,51
98,240,102,102
98,240,102,153
98,240,153,0
98,240,153,51
98,240,153,102
98,240,153,153
98,240,204,0
98,240,204,51
98,240,204,102
98,240,204,153
98,240,255,0
98,240,255,51
98,240,255,102
98,240,255,153
53,1,0,0
53,1,0,51
53,1,0,102
53,1,0,153
53,1,0,204
53,1,0,255
53,1,51,0
53,1,51,51
53,1,51,102
53,1,51,153
53,1,51,204
53,1,51,255
53,1,102,0
53,1,102,51
53,1,102,102
53,1,102,153
53,1,102,204
53,1,102,255
53,1,153,0
53,1,153,51
53,1,153,102
53,1,153,153
53,1,153,204
53,1,153,255
53,1,204,0
53,1,204,51
53,1,204,102
53,1,204,153
53,1,255,0
53,1,255,51
53,1,255,102
53,1,255,153
53,5,0,0
53,5,0,51
53,5,0,102
53,5,0,153
53,5,0,204
53,5,0,255
53,5,51,0
53,5,51,51
53,5,51,102
53,5,51,153
53,5,51,204
53,5,51,255
53,5,102,0
53,5,102,51
53,5,102,102
53,5,102,153
53,5,102,204
53,5,102,255
53,5,153,0
53,5,153,51
53,5,153,102
53,5,153,153
53,5,153,204
53,5,153,255
53,5,204,0
53,5,204,51
53,5,204,102
53,5,204,153
53,5,255,0
53,5,255,51
53,5,255,102
53,5,255,153
53,9,0,0
53,9,0,51
53,9,0,102
53,9,0,153
53,9,0,204
53,9,0,255
53,9,51,0
53,9,51,51
53,9,51,102
53,9,51,153
53,9,51,204
53,9,51,255
53,9,102,0
53,9,102,51
53,9,102,102
53,9,102,153
53,9,102,204
53,9,102,255
53,9,153,0
53,9,153,51
53,9,153,102
53,9,153,153
53,9,153,204
53,9,153,255
53,9,204,0
53,9,204,51
53,9,204,102
53,9,204,153
53,9,204,204
53,9,255,0
53,9,255,51
53,9,255,102
53,9,255,153
53,13,0,0
53,13,0,51
53,13,0,102
53,13,0,153
53,13,0,204
53,13,0,255
53,13,51,0
53,13,51,51
53,13,51,102
53,13,51,153
53,13,51,204
53,13,51,255
53,13,102,0
53,13,102,51
53,13,102,102
53,13,102,153
53,13,102,204
53,13,102,255
53,13,153,0
53,13,153,51
53,13,153,102
53,13,153,153
53,13,153,204
53,13,153,255
53,13,204,0
53,13,204,51
53,13,204,102
53,13,204,153
53,13,204,204
53,13,255,0
53,13,255,51
53,13,255,102
53,13,255,153
53,13,255,204
53,17,0,0
53,17,0,51
53,17,0,102
53,17,0,153
53,17,0,204
53,17,0,255
53,17,51,0
53,17,51,51
53,17,51,102
53,17,51,153
53,17,51,204
53,17,51,255
53,17,102,0
53,17,102,51
53,17,102,102
53,17,102,153
53,17,102,204
53,17,102,255
53,17,153,0
53,17,153,51
53,17,153,102
53,17,153,153
53,17,153,204
53,17,153,255
53,17,204,0
53,17,204,51
53,17,204,102
53,17,204,153
53,17,204,204
53,17,255,0
53,17,255,51
53,17,255,102
53,17,255,153
53,17,255,204
53,21,0,0
53,21,0,51
53,21,0,102
53,21,0,153
53,21,0,204
53,21,0,255
53,21,51,0
53,21,51,51
53,21,51,102
53,21,51,153
53,21,51,204
53,21,51,255
53,21,102,0
53,21,102,51
53,21,102,102
53,21,102,153
53,21,102,204
53,21,102,255
53,21,153,0
53,21,153,51
53,21,153,102
53,21,153,153
53,21,153,204
53,21,153,255
53,21,204,0
53,21,204,51
53,21,204,102
53,21,204,153
53,21,204,204
53,21,204,255
53,21,255,0
53,21,255,51
53,21,255,102
53,21,255,153
53,21,255,204
53,25,0,0
53,25,0,51
53,25,0,102
53,25,0,153
53,25,0,204
53,25,0,255
53,25,51,0
53,25,51,51
53,25,51,102
53,25,51,153
53,25,51,204
53,25,51,255
53,25,102,0
53,25,102,51
53,25,102,102
53,25,102,153
53,25,102,204
53,25,102,255
53,25,153,0
53,25,153,51
53,25,153,102
53,25,153,153
53,25,153,204
53,25,153,255
53,25,204,0
53,25,204,51
53,25,204,102
53,25,204,153
53,25,204,204
53,25,204,255
53,25,255,0
53,25,255,51
53,25,255,102
53,25,255,153
53,25,255,204
53,29,0,0
53,29,0,51
53,29,0,102
53,29,0,153
53,29,0,204
53,29,0,255
53,29,51,0
53,29,51,51
53,29,51,102
53,29,51,153
53,29,51,204
53,29,51,255
53,29,102,0
53,29,102,51
53,29,102,102
53,29,102,153
53,29,102,204
53,29,102,255
53,29,153,0
53,29,153,51
53,29,153,102
53,29,153,153
53,29,153,204
53,29,153,255
53,29,204,0
53,29,204,51
53,29,204,102
53,29,204,153
53,29,204,204
53,29,204,255
53,29,255,0
53,29,255,51
53,29,255,102
53,29,255,153
53,29,255,204
53,33,0,0
53,33,0,51
53,33,0,102
53,33,0,153
53,33,0,204
53,33,0,255
53,33,51,0
53,33,51,51
53,33,51,102
53,33,51,153
53,33,51,204
53,33,51,255
53,33,102,0
53,33,102,51
53,33,102,102
53,33,102,153
53,33,102,204
53,33,102,255
53,33,153,0
53,33,153,51
53,33,153,102
53,33,153,153
53,33,153,204
53,33,153,255
53,33,204,0
53,33,204,51
53,33,204,102
53,33,204,153
53,33,204,204
53,33,204,255
53,33,255,0
53,33,255,51
53,33,255,102
53,33,255,153
53,33,255,204
53,37,0,0
53,37,0,51
53,37,0,102
53,37,0,153
53,37,0,204
53,37,0,255
53,37,51,0
53,37,51,51
53,37,51,102
53,37,51,153
53,37,51,204
53,37,51,255
53,37,102,0
53,37,102,51
53,37,102,102
53,37,102,153
53,37,102,204
53,37,102,255
53,37,153,0
53,37,153,51
53,37,153,102
53,37,153,153
53,37,153,204
53,37,153,255
53,37,204,0
53,37,204,51
53,37,204,102
53,37,204,153
53,37,204,204
53,37,204,255
53,37,255,0
53,37,255,51
53,37,255,102
53,37,255,153
53,37,255,204
53,41,0,0
53,41,0,51
53,41,0,102
53,41,0,153
53,41,0,204
53,41,0,255
53,41,51,0
53,41,51,51
53,41,51,102
53,41,51,153
